epoch,trainingMSE,testingMSE
666,0.0031935154598956993,0.028976728526589418
667,0.0031904070899502913,0.028965169248524714
668,0.003187317772860855,0.028953662463587746
669,0.0031842473817400895,0.028942207873166394
670,0.003181195790637961,0.028930805180724814
671,0.0031781628745339253,0.028919454091786336
672,0.003175148509329194,0.02890815431391672
673,0.0031721525718390793,0.028896905556707167
674,0.003169174939785432,0.028885707531757805
675,0.003166215491789133,0.028874559952661204
676,0.003163274107362632,0.028863462534986017
677,0.003160350666902627,0.02885241499626097
678,0.0031574450516827154,0.028841417055958968
679,0.003154557143846204,0.02883046843548087
680,0.0031516868263989336,0.028819568858140118
681,0.0031488339832021774,0.028808718049147114
682,0.003145998498965617,0.0287979157355938
683,0.0031431802592403967,0.02878716164643846
684,0.00314037915041218,0.02877645551249047
685,0.0031375950596943605,0.028765797066395538
686,0.0031348278751212604,0.028755186042620617
687,0.003132077485541451,0.028744622177439488
688,0.003129343780611068,0.02873410520891807
689,0.003126626650787255,0.028723634876900005
690,0.0031239259873216203,0.028713210922992338
691,0.003121241682253789,0.028702833090551317
692,0.00311857362840498,0.0286925011246687
693,0.0031159217193716697,0.028682214772157436
