epoch,trainingMSE,stdTrainingMSE,testingMSE,stdTestingMSE
2211,1.8371457614804008,0.5211079740842747,2.263319835492858,3.4597229783220094
2212,1.8371297280686922,0.5211017099211307,2.2632975033438663,3.4596513808852807
2213,1.837113751608745,0.5210954669154949,2.263275310309852,3.4595799187922407
2214,1.8370978318933204,0.5210892449939787,2.263253255819986,3.459508591800555
2215,1.837081968715964,0.521083044083466,2.2632313393055754,3.45943739966838
2216,1.8370661618709918,0.5210768641111059,2.263209560200109,3.4593663421542415
2217,1.8370504111534947,0.5210707050043094,2.2631879179391468,3.4592954190170713
2218,1.8370347163593352,0.5210645666907556,2.263166411960362,3.4592246300161213
2219,1.8370190772851351,0.521058449098382,2.263145041703578,3.45915397491115
2220,1.8370034937282902,0.5210523521553927,2.263123806610652,3.4590834534621817
2221,1.8369879654869539,0.5210462757902493,2.263102706125578,3.4590130654297258
2222,1.836972492360032,0.5210402199316734,2.263081739694411,3.4589428105746034
2223,1.8369570741471877,0.5210341845086449,2.2630609067652863,3.4588726886580807
2224,1.836941710648842,0.5210281694504072,2.263040206788394,3.4588026994417755
2225,1.8369264016661575,0.521022174686453,2.263019639215998,3.4587328426876827
2226,1.8369111470010424,0.5210162001465344,2.26299920350239,3.4586631181581966
2227,1.8368959464561556,0.5210102457606571,2.2629788991039512,3.458593525616153
2228,1.8368807998348882,0.521004311459083,2.2629587254790127,3.4585240648245916
2229,1.8368657069413736,0.5209983971723211,2.262938682088042,3.458454735547159
2230,1.836850667580485,0.5209925028311444,2.2629187683934493,3.458385537547781
2231,1.836835681557803,0.5209866283665605,2.262898983859684,3.4583164705907206
2232,1.8368207486796706,0.5209807737098374,2.2628793279531894,3.4582475344406647
2233,1.8368058687531372,0.5209749387924925,2.2628598001424054,3.4581787288626944
2234,1.8367910415859732,0.5209691235462846,2.2628403998977946,3.458110053622253
2235,1.8367762669866792,0.5209633279032231,2.262821126691763,3.4580415084851808
2236,1.8367615447644643,0.5209575517955656,2.262801979998725,3.4579730932176713
2237,1.8367468747292668,0.5209517951558139,2.2627829592950275,3.4579048075863117
2238,1.836732256691713,0.5209460579167068,2.2627640640590116,3.4578366513580656
2239,1.8367176904631612,0.5209403400112361,2.2627452937709713,3.4577686243003014
2240,1.8367031758556642,0.5209346413726315,2.2627266479131074,3.457700726180688
2241,1.8366887126819817,0.5209289619343636,2.262708125969593,3.4576329567673345
2242,1.8366743007555744,0.5209233016301428,2.26268972742654,3.457565315828688
2243,1.8366599398905972,0.5209176603939216,2.2626714517719884,3.45749780313365
2244,1.8366456299019105,0.5209120381598898,2.262653298495862,3.457430418451391
2245,1.8366313706050517,0.5209064348624702,2.2626352670900114,3.457363161551486
2246,1.8366171618162679,0.5209008504363329,2.2626173570482018,3.4572960322039092
2247,1.8366030033524772,0.5208952848163744,2.262599567866096,3.4572290301789987
2248,1.836588895031282,0.5208897379377241,2.262581899041245,3.4571621552474925
2249,1.8365748366709818,0.5208842097357573,2.262564350073066,3.457095407180456
2250,1.8365608280905457,0.5208787001460711,2.2625469204628694,3.4570287857493067
2251,1.8365468691096158,0.5208732091044976,2.262529609713824,3.456962290725915
2252,1.836532959548516,0.5208677365471034,2.262512417330974,3.4568959218824182
2253,1.8365190992282383,0.5208622824101813,2.262495342821218,3.4568296789914474
2254,1.8365052879704447,0.5208568466302578,2.262478385693251,3.4567635618258237
2255,1.8364915255974616,0.5208514291440804,2.2624615454576964,3.4566975701589078
2256,1.8364778119322762,0.5208460298886349,2.262444821626959,3.4566317037643866
2257,1.8364641467985516,0.5208406488011251,2.262428213715271,3.4565659624162532
2258,1.836450530020588,0.5208352858189851,2.2624117212387174,3.4565003458889136
2259,1.8364369614233573,0.5208299408798701,2.262395343715158,3.456434853957137
2260,1.836423440832481,0.5208246139216656,2.262379080664313,3.456369486396089
2261,1.8364099680742278,0.5208193048824752,2.262362931607634,3.4563042429812025
2262,1.836396542975518,0.5208140137006251,2.262346896068422,3.456239123488383
2263,1.8363831653639149,0.5208087403146658,2.2623309735717454,3.4561741276938527
2264,1.8363698350676352,0.5208034846633689,2.2623151636444514,3.456109255374166
2265,1.8363565519155198,0.5207982466857208,2.262299465815178,3.456044506306322
2266,1.836343315737065,0.520793026320935,2.2622838796142895,3.455979880267569
2267,1.83633012636239,0.5207878235084346,2.2622684045739594,3.4559153770356374
2268,1.8363169836222504,0.5207826381878633,2.262253040228108,3.455850996388553
2269,1.8363038873480435,0.5207774702990867,2.2622377861123826,3.455786738104714
2270,1.8362908373717823,0.5207723197821769,2.262222641764196,3.4557226019628624
2271,1.836277833526113,0.5207671865774293,2.262207606722684,3.4556585877421537
2272,1.8362648756442979,0.5207620706253471,2.2621926805287074,3.455594695222027
2273,1.836251963560231,0.5207569718666508,2.262177862724846,3.4555309241823413
2274,1.8362390971084153,0.5207518902422658,2.2621631528554245,3.4554672744032997
2275,1.8362262761239783,0.5207468256933426,2.262148550466452,3.4554037456654494
2276,1.8362135004426599,0.5207417781612311,2.262134055105649,3.4553403377496883
2277,1.8362007699008043,0.5207367475874952,2.2621196663224303,3.4552770504372985
2278,1.8361880843353742,0.5207317339139027,2.262105383667913,3.4552138835098916
2279,1.8361754435839377,0.5207267370824423,2.2620912066948775,3.455150836749456
2280,1.8361628474846665,0.5207217570353009,2.262077134957798,3.455087909938324
2281,1.8361502958763378,0.5207167937148734,2.2620631680128396,3.455025102859198
2282,1.8361377885983146,0.5207118470637575,2.262049305417798,3.454962415295116
2283,1.8361253254905772,0.5207069170247635,2.2620355467321605,3.454899847029497
2284,1.8361129063936878,0.5207020035409002,2.262021891517042,3.4548373978460676
2285,1.8361005311488123,0.5206971065553834,2.2620083393352264,3.454775067528932
2286,1.836088199597695,0.5206922260116307,2.261994889751121,3.4547128558625606
2287,1.8360759115826821,0.5206873618532629,2.2619815423307985,3.454650762631793
2288,1.8360636669466908,0.5206825140240968,2.2619682966419323,3.4545887876217587
2289,1.8360514655332365,0.5206776824681559,2.26195515225381,3.4545269306179267
2290,1.8360393071864158,0.5206728671296658,2.261942108737391,3.4544651914062405
2291,1.8360271917508844,0.5206680679530388,2.2619291656651925,3.4544035697728726
2292,1.836015119071903,0.520663284882895,2.261916322611366,3.454342065504391
2293,1.8360030889952956,0.5206585178640568,2.261903579151668,3.4542806783877307
2294,1.8359911013674515,0.5206537668415336,2.2618909348634246,3.454219408210132
2295,1.8359791560353393,0.5206490317605275,2.2618783893255743,3.4541582547592014
2296,1.8359672528465023,0.5206443125664545,2.2618659421185963,3.4540972178228726
2297,1.8359553916490299,0.520639609204903,2.2618535928246257,3.454036297189519
2298,1.8359435722915944,0.5206349216216714,2.2618413410272717,3.4539754926477086
2299,1.8359317946234246,0.5206302497627412,2.2618291863117688,3.4539148039864562
2300,1.8359200584943045,0.5206255935742933,2.2618171282649424,3.4538542309951503
2301,1.83590836375458,0.520620953002695,2.2618051664750802,3.4537937734634427
2302,1.8358967102551471,0.5206163279945076,2.2617933005320805,3.4537334311813717
2303,1.8358850978474661,0.5206117184964778,2.261781530027371,3.453673203939286
2304,1.8358735263835388,0.5206071244555511,2.2617698545539464,3.4536130915279752
2305,1.8358619957159217,0.5206025458188523,2.2617582737062447,3.4535530937384142
2306,1.8358505056977117,0.5205979825336968,2.261746787080336,3.4534932103620783
2307,1.8358390561825537,0.5205934345475911,2.2617353942737353,3.453433441190687
2308,1.8358276470246377,0.5205889018082259,2.261724094885489,3.453373786016315
2309,1.8358162780786915,0.5205843842634731,2.261712888516165,3.45331424463138
2310,1.835804949199988,0.5205798818613978,2.2617017747678614,3.4532548168287414
2311,1.835793660244325,0.5205753945502442,2.2616907532440806,3.4531955024013947
2312,1.835782411068039,0.5205709222784434,2.261679823549922,3.453136301142867
2313,1.8357712015280043,0.5205664649946031,2.2616689852919105,3.4530772128469267
2314,1.8357600314816214,0.5205620226475247,2.26165823807808,3.453018237307705
2315,1.835748900786823,0.5205575951861785,2.2616475815179315,3.4529593743196965
2316,1.8357378093020589,0.5205531825597284,2.2616370152224206,3.4529006236776536
2317,1.8357267568863107,0.5205487847175055,2.2616265388039865,3.452841985176746
2318,1.835715743399082,0.5205444016090334,2.2616161518765203,3.4527834586124886
2319,1.8357047687003967,0.5205400331840048,2.2616058540553508,3.45272504378062
2320,1.8356938326507901,0.5205356793922975,2.2615956449572976,3.4526667404773574
2321,1.8356829351113182,0.5205313401839589,2.2615855242006013,3.452608548499202
2322,1.8356720759435603,0.5205270155092226,2.2615754914049155,3.4525504676429333
2323,1.8356612550095928,0.5205227053184923,2.2615655461913726,3.4524924977057476
2324,1.8356504721720113,0.5205184095623512,2.2615556881825016,3.452434638485108
2325,1.835639727293916,0.5205141281915558,2.261545917002252,3.452376889778876
2326,1.8356290202389205,0.5205098611570312,2.261536232276011,3.452319251385158
2327,1.8356183508711297,0.5205056084098878,2.261526633630575,3.4522617231025317
2328,1.8356077190551656,0.5205013699014,2.2615171206941165,3.452204304729739
2329,1.8355971246561382,0.5204971455830156,2.261507693096269,3.4521469960660216
2330,1.8355865675396703,0.5204929354063578,2.2614983504679658,3.452089796910759
2331,1.8355760475718637,0.5204887393232198,2.2614890924416517,3.452032707063903
2332,1.835565564619333,0.5204845572855612,2.2614799186510477,3.4519757263254873
2333,1.8355551185491683,0.5204803892455134,2.261470828731325,3.4519188544960513
2334,1.8355447092289725,0.5204762351553841,2.2614618223190264,3.4518620913764178
2335,1.8355343365268122,0.5204720949676379,2.2614528990520246,3.4518054367677045
2336,1.835524000311264,0.5204679686349132,2.2614440585695896,3.4517488904713627
2337,1.8355137004513746,0.5204638561100141,2.2614353005123653,3.4516924522892567
2338,1.8355034368166856,0.5204597573459165,2.2614266245223242,3.451636122023471
2339,1.8354932092772083,0.5204556722957561,2.2614180302427678,3.451579899476441
2340,1.8354830177034447,0.520451600912834,2.2614095173184072,3.451523784450978
2341,1.8354728619663672,0.5204475431506181,2.2614010853952493,3.451467776750199
2342,1.8354627419374279,0.5204434989627413,2.261392734120629,3.4514118761774717
2343,1.8354526574885548,0.5204394683029969,2.2613844631432554,3.4513560825366123
2344,1.835442608492152,0.520435451125348,2.2613762721131403,3.4513003956317028
2345,1.8354325948210788,0.5204314473839099,2.261368160681604,3.451244815267146
2346,1.8354226163486835,0.5204274570329681,2.2613601285013107,3.4511893412476735
2347,1.835412672948768,0.5204234800269637,2.2613521752262087,3.4511339733783304
2348,1.8354027644956046,0.5204195163205018,2.2613443005115736,3.451078711464513
2349,1.8353928908639254,0.5204155658683467,2.261336504013971,3.4510235553119246
2350,1.8353830519289323,0.5204116286254187,2.2613287853912736,3.4509685047265948
2351,1.8353732475662805,0.5204077045468014,2.2613211443026406,3.4509135595148597
2352,1.8353634776520853,0.5204037935877337,2.261313580408521,3.450858719483398
2353,1.8353537420629173,0.5203998957036139,2.2613060933706284,3.4508039844391796
2354,1.835344040675808,0.5203960108499962,2.261298682851985,3.4507493541895244
2355,1.8353343733682344,0.5203921389825895,2.2612913485168717,3.450694828542064
2356,1.8353247400181256,0.5203882800572589,2.2612840900308533,3.450640407304784
2357,1.8353151405038692,0.52038443403003,2.2612769070607364,3.450586090285908
2358,1.8353055747042901,0.5203806008570753,2.2612697992746016,3.4505318772940736
2359,1.8352960424986635,0.5203767804947268,2.2612627663417526,3.450477768138132
2360,1.8352865437667145,0.5203729728994654,2.2612558079328005,3.450423762627357
2361,1.8352770783885997,0.5203691780279326,2.2612489237195876,3.450369860571311
2362,1.835267646244926,0.520365395836911,2.2612421133751432,3.45031606177978
2363,1.8352582472167396,0.5203616262833437,2.261235376573807,3.45026236606301
2364,1.835248881185515,0.5203578693243208,2.2612287129911044,3.450208773231479
2365,1.8352395480331796,0.5203541249170882,2.261222122303782,3.4501552830959583
2366,1.8352302476420708,0.5203503930190337,2.2612156041898723,3.4501018954676548
2367,1.8352209798949868,0.5203466735877024,2.2612091583285623,3.4500486101579617
2368,1.8352117446751428,0.5203429665807834,2.2612027844002545,3.4499954269785924
2369,1.8352025418661755,0.5203392719561157,2.2611964820866053,3.4499423457416913
2370,1.8351933713521678,0.5203355896716886,2.261190251070452,3.4498893662596295
2371,1.8351842330176125,0.5203319196856305,2.261184091035822,3.4498364883450576
2372,1.8351751267474363,0.5203282619562274,2.2611780016679655,3.449783711811053
2373,1.835166052426988,0.5203246164419065,2.261171982653291,3.449731036470891
2374,1.8351570099420373,0.5203209831012396,2.261166033679433,3.4496784621382313
2375,1.8351479991787696,0.5203173618929429,2.26116015443518,3.4496259886270098
2376,1.8351390200237954,0.520313752775882,2.261154344610511,3.44957361575144
2377,1.8351300723641368,0.520310155709063,2.2611486038965913,3.449521343326188
2378,1.8351211560872294,0.5203065706516331,2.2611429319857446,3.449469171166083
2379,1.8351122710809264,0.5203029975628874,2.261137328571434,3.4494170990862756
2380,1.8351034172334957,0.5202994364022632,2.261131793348329,3.4493651269022925
2381,1.8350945944336094,0.5202958871293349,2.261126326012243,3.4493132544299665
2382,1.8350858025703498,0.5202923497038235,2.26112092626015,3.449261481485408
2383,1.8350770415332072,0.5202888240855887,2.2611155937901435,3.4492098078850115
2384,1.8350683112120738,0.5202853102346281,2.2611103283014993,3.4491582334455404
2385,1.835059611497261,0.520281808111087,2.2611051294945974,3.4491067579840147
2386,1.8350509422794627,0.5202783176752416,2.261099997070983,3.449055381317765
2387,1.8350423034497807,0.5202748388875086,2.2610949307333175,3.4490041032644627
2388,1.8350336948997266,0.5202713717084486,2.2610899301854066,3.448952923642076
2389,1.8350251165211948,0.5202679160987526,2.2610849951321756,3.4489018422688793
2390,1.8350165682064838,0.5202644720192501,2.261080125279642,3.448850858963387
2391,1.8350080498482924,0.5202610394309176,2.2610753203349945,3.448799973544567
2392,1.8349995613397014,0.5202576182948514,2.261070580006476,3.44874918583151
2393,1.834991102574189,0.5202542085722982,2.2610659040034777,3.4486984956437405
2394,1.8349826734456232,0.520250810224628,2.2610612920364814,3.448647902801041
2395,1.8349742738482682,0.5202474232133568,2.2610567438170697,3.448597407123521
2396,1.834965903676763,0.520244047500126,2.261052259057903,3.448547008431505
2397,1.8349575628261425,0.5202406830467154,2.2610478374727583,3.4484967065457304
2398,1.834949251191824,0.5202373298150375,2.2610434787765037,3.4484465012872336
2399,1.8349409686696063,0.5202339877671367,2.2610391826850598,3.448396392477249
2400,1.834932715155666,0.5202306568651873,2.261034948915461,3.4483463799374086
2401,1.8349244905465698,0.5202273370715031,2.2610307771857885,3.4482964634895974
2402,1.8349162947392563,0.5202240283485178,2.261026667215222,3.4482466429560223
2403,1.8349081276310446,0.5202207306588108,2.2610226187239912,3.448196918159171
2404,1.8348999891196291,0.5202174439650795,2.2610186314334233,3.448147288921892
2405,1.834891879103074,0.5202141682301558,2.2610147050658456,3.4480977550672427
2406,1.8348837974798209,0.5202109034169993,2.261010839344677,3.4480483164185984
2407,1.8348757441486894,0.5202076494887001,2.2610070339943866,3.44799897279967
2408,1.8348677190088545,0.5202044064084775,2.261003288740503,3.447949724034474
2409,1.8348597219598755,0.5202011741396783,2.2609996033095934,3.4479005699473046
2410,1.8348517529016692,0.5201979526457764,2.26099597742924,3.4478515103627014
2411,1.834843811734522,0.5201947418903716,2.2609924108281065,3.4478025451055827
2412,1.834835898359083,0.5201915418371906,2.2609889032358397,3.4477536740010994
2413,1.8348280126763687,0.5201883524500902,2.260985454383172,3.4477048968747637
2414,1.8348201545877558,0.5201851736930495,2.260982064001804,3.447656213552311
2415,1.8348123239949774,0.5201820055301707,2.2609787318245185,3.4476076238598568
2416,1.8348045208001282,0.5201788479256843,2.2609754575850767,3.4475591276237108
2417,1.834796744905676,0.5201757008439477,2.26097224101824,3.4475107246705248
2418,1.8347889962144137,0.5201725642494328,2.260969081859834,3.447462414827278
2419,1.8347812746295145,0.520169438106742,2.2609659798466355,3.4474141979211876
2420,1.8347735800544958,0.5201663223806019,2.26096293471648,3.4473660737798366
2421,1.8347659123932352,0.5201632170358602,2.2609599462081396,3.4473180422309575
2422,1.8347582715499489,0.5201601220374809,2.2609570140614443,3.4472701031027215
2423,1.8347506574292134,0.5201570373505596,2.2609541380171785,3.447222256223545
2424,1.8347430699359513,0.5201539629403035,2.260951317817132,3.4471745014221424
2425,1.8347355089754287,0.5201508987720449,2.2609485532040594,3.4471268385274296
2426,1.8347279744532632,0.5201478448112384,2.260945843921723,3.4470792673687747
2427,1.8347204662754089,0.5201448010234565,2.2609431897148515,3.4470317877756913
2428,1.834712984348174,0.5201417673743889,2.2609405903291373,3.446984399578047
2429,1.8347055285781997,0.5201387438298467,2.2609380455112666,3.446937102606027
2430,1.8346980988724748,0.5201357303557603,2.260935555008891,3.4468898966900317
2431,1.8346906951383228,0.5201327269181796,2.2609331185705903,3.446842781660793
2432,1.8346833172834025,0.520129733483263,2.26093073594597,3.446795757349381
2433,1.8346759652157214,0.5201267500173004,2.260928406885483,3.446748823586962
2434,1.8346686388436073,0.5201237764866853,2.260926131140686,3.4467019802052827
2435,1.8346613380757308,0.5201208128579331,2.2609239084639636,3.446655227036129
2436,1.8346540628211054,0.5201178590976835,2.260921738608704,3.4466085639117128
2437,1.8346468129890507,0.5201149151726739,2.2609196213292124,3.446561990664416
2438,1.834639588489239,0.5201119810497714,2.2609175563807473,3.446515507127018
2439,1.8346323892316716,0.5201090566959538,2.2609155435195034,3.446469113132547
2440,1.8346252151266567,0.5201061420783114,2.2609135825025986,3.4464228085142787
2441,1.834618066084856,0.520103237164046,2.260911673088089,3.4463765931057955
2442,1.8346109420172383,0.5201003419204835,2.260909815034965,3.446330466741
2443,1.8346038428351055,0.520097456315048,2.260908008103114,3.446284429254015
2444,1.8345967684500815,0.520094580315293,2.2609062520533754,3.4462384804793165
2445,1.834589718774106,0.5200917138888672,2.2609045466474638,3.4461926202515816
2446,1.834582693719448,0.5200888570035404,2.2609028916480542,3.4461468484058724
2447,1.834575693198698,0.5200860096271952,2.2609012868186906,3.4461011647774353
2448,1.834568717124748,0.5200831717278228,2.2608997319238346,3.4460555692018393
2449,1.8345617654108284,0.5200803432735247,2.260898226728837,3.4460100615148974
2450,1.834554837970469,0.5200775242325102,2.260896771000003,3.445964641552814
2451,1.8345479347175242,0.5200747145731067,2.2608953645044694,3.445919309151958
2452,1.834541055566159,0.5200719142637391,2.260894007010299,3.445874064149006
2453,1.834534200430849,0.520069123272949,2.2608926982864195,3.4458289063809167
2454,1.8345273692263784,0.5200663415693894,2.260891438102673,3.445783835684954
2455,1.8345205618678544,0.5200635691218135,2.260890226229782,3.4457388518986924
2456,1.834513778270679,0.5200608058990871,2.260889062439321,3.44569395485985
2457,1.8345070183505694,0.5200580518701842,2.2608879465037743,3.445649144406593
2458,1.8345002820235476,0.5200553070041831,2.2608868781964775,3.4456044203772396
2459,1.8344935692059374,0.5200525712702696,2.2608858572916355,3.4455597826104167
2460,1.8344868798143728,0.5200498446377384,2.2608848835643465,3.4455152309450794
2461,1.8344802137657876,0.5200471270759849,2.2608839567905403,3.4454707652203798
2462,1.8344735709774151,0.5200444185545154,2.2608830767470116,3.4454263852758094
2463,1.8344669513668,0.5200417190429404,2.2608822432114324,3.4453820909510706
2464,1.83446035485177,0.5200390285109696,2.2608814559623167,3.4453378820862106
2465,1.8344537813504656,0.5200363469284249,2.2608807147790277,3.4452937585215033
2466,1.8344472307813244,0.5200336742652317,2.260880019441785,3.445249720097531
2467,1.8344407030630678,0.5200310104914116,2.260879369731647,3.4452057666551674
2468,1.8344341981147265,0.5200283555770908,2.260878765430497,3.4451618980354493
2469,1.834427715855613,0.5200257094925087,2.2608782063210984,3.4451181140798415
2470,1.834421256205342,0.5200230722079958,2.260877692187024,3.445074414629981
2471,1.8344148190838219,0.5200204436939909,2.2608772228126677,3.445030799527757
2472,1.8344084044112405,0.5200178239210337,2.260876797983285,3.444987268615453
2473,1.8344020121080844,0.5200152128597607,2.260876417484911,3.4449438217354684
2474,1.8343956420951295,0.5200126104809174,2.260876081104464,3.4449004587306025
2475,1.8343892942934408,0.5200100167553462,2.2608757886296282,3.4448571794438343
2476,1.8343829686243514,0.5200074316539849,2.260875539848949,3.444813983718485
2477,1.8343766650095021,0.5200048551478798,2.2608753345517583,3.4447708713980942
2478,1.834370383370811,0.5200022872081699,2.2608751725282175,3.4447278423265235
2479,1.8343641236304753,0.5199997278060999,2.2608750535692757,3.4446848963478502
2480,1.8343578857109848,0.519997176913008,2.260874977466717,3.444642033306458
2481,1.8343516695350945,0.5199946345003346,2.260874944013083,3.444599253046957
2482,1.8343454750258503,0.519992100539614,2.2608749530017582,3.444556555414254
2483,1.8343393021065777,0.5199895750024807,2.260875004226922,3.4445139402535507
2484,1.8343331507008764,0.5199870578606703,2.2608750974835066,3.444471407410261
2485,1.8343270207326228,0.5199845490860113,2.26087523256728,3.4444289567301083
2486,1.8343209121259758,0.5199820486504286,2.2608754092748042,3.4443865880590847
2487,1.8343148248053542,0.5199795565259453,2.260875627403354,3.444344301243365
2488,1.834308758695475,0.5199770726846824,2.2608758867510574,3.444302096129486
2489,1.8343027137213006,0.5199745970988501,2.26087618711682,3.444259972564266
2490,1.8342966898080861,0.5199721297407605,2.2608765283002903,3.4442179303946903
2491,1.8342906868813442,0.5199696705828201,2.260876910101912,3.444175969468087
2492,1.834284704866872,0.519967219597528,2.260877332322879,3.4441340896320116
2493,1.8342787436907166,0.5199647767574765,2.260877794765171,3.4440922907342553
2494,1.8342728032792144,0.5199623420353569,2.2608782972315398,3.444050572622971
2495,1.834266883558945,0.5199599154039481,2.260878839525492,3.4440089351465093
2496,1.834260984456772,0.519957496836128,2.260879421451293,3.443967378153471
2497,1.8342551058998138,0.519955086304864,2.2608800428139544,3.4439259014927512
2498,1.834249247815467,0.5199526837832177,2.2608807034192613,3.443884505013501
2499,1.8342434101313645,0.5199502892443416,2.2608814030737365,3.4438431885650966
2500,1.8342375927754258,0.5199479026614819,2.2608821415846547,3.4438019519972274
2501,1.8342317956758298,0.5199455240079776,2.260882918760064,3.443760795159844
2502,1.8342260187609962,0.5199431532572526,2.260883734408709,3.443719717903096
2503,1.8342202619596175,0.5199407903828293,2.2608845883400983,3.4436787200774672
2504,1.8342145252006479,0.5199384353583226,2.2608854803644847,3.443637801533638
2505,1.834208808413288,0.5199360881574263,2.260886410292852,3.4435969621226206
2506,1.8342031115269997,0.5199337487539352,2.260887377936892,3.4435562016956007
2507,1.834197434471504,0.5199314171217322,2.2608883831090525,3.4435155201040644
2508,1.8341917771767648,0.519929093234783,2.2608894256225303,3.443474917199799
2509,1.8341861395730121,0.5199267770671491,2.2608905052912034,3.443434392834793
2510,1.8341805215907232,0.5199244685929816,2.2608916219296886,3.443393946861289
2511,1.8341749231606201,0.519922167786509,2.2608927753533075,3.4433535791318004
2512,1.8341693442136806,0.5199198746220667,2.260893965378144,3.4433132894991347
2513,1.83416378468114,0.5199175890740623,2.2608951918209463,3.4432730778162908
2514,1.834158244494469,0.519915311116994,2.2608964544992047,3.4432329439366023
2515,1.8341527235853867,0.5199130407254521,2.260897753231078,3.443192887713546
2516,1.8341472218858712,0.5199107778741137,2.2608990878355018,3.443152909000982
2517,1.8341417393281314,0.5199085225377343,2.260900458132046,3.4431130076529297
2518,1.834136275844637,0.5199062746911689,2.260901863941009,3.443073183523692
2519,1.8341308313680844,0.5199040343093433,2.2609033050834224,3.443033436467899
2520,1.8341254058314251,0.519901801367282,2.260904781380933,3.442993766340282
2521,1.8341199991678494,0.5198995758400873,2.26090629265596,3.4429541729959823
2522,1.8341146113107853,0.5198973577029505,2.260907838731566,3.442914656290265
2523,1.8341092421939098,0.5198951469311452,2.2609094194315276,3.442875216078747
2524,1.8341038917511217,0.5198929435000277,2.2609110345802947,3.4428358522172657
2525,1.8340985599165838,0.5198907473850486,2.2609126840029896,3.4427965645618546
2526,1.8340932466246793,0.51988855856173,2.2609143675254613,3.4427573529688984
2527,1.8340879518100277,0.5198863770056821,2.260916084974184,3.4427182172949746
2528,1.834082675407491,0.5198842026926014,2.260917836176319,3.442679157396848
2529,1.8340774173521666,0.5198820355982616,2.2609196209597413,3.442640173131701
2530,1.834072177579379,0.5198798756985287,2.26092143915292,3.4426012643567985
2531,1.8340669560246925,0.5198777229693404,2.2609232905851027,3.4425624309297858
2532,1.8340617526238983,0.5198755773867191,2.2609251750860957,3.442523672708453
2533,1.8340565673130214,0.5198734389267744,2.260927092486407,3.442484989550879
2534,1.834051400028324,0.5198713075656948,2.260929042617249,3.4424463813154507
2535,1.8340462507062887,0.5198691832797464,2.260931025310437,3.4424078478606965
2536,1.8340411192836321,0.5198670660452811,2.260933040398451,3.4423693890454627
2537,1.8340360056972966,0.5198649558387304,2.260935087714467,3.442331004728865
2538,1.834030909884455,0.519862852636602,2.260937167092252,3.442292694770149
2539,1.834025831782498,0.519860756415491,2.2609392783662634,3.442254459028973
2540,1.8340207713290528,0.5198586671520655,2.2609414213715966,3.4422162973650945
2541,1.8340157284619703,0.5198565848230764,2.260943595943992,3.4421782096385938
2542,1.8340107031193136,0.5198545094053539,2.2609458019198088,3.4421401957097615
2543,1.8340056952393808,0.519852440875807,2.260948039136112,3.4421022554392215
2544,1.8340007047606879,0.519850379211424,2.260950307430509,3.4420643886876814
2545,1.8339957316219746,0.5198483243892685,2.2609526066413426,3.442026595316288
2546,1.8339907757621974,0.5198462763864872,2.2609549366074893,3.441988875186241
2547,1.8339858371205333,0.5198442351803011,2.260957297168537,3.441951228159132
2548,1.8339809156363815,0.519842200748008,2.2609596881646605,3.441913654096714
2549,1.8339760112493566,0.5198401730669847,2.260962109436688,3.44187615286103
2550,1.8339711238992922,0.5198381521146886,2.2609645608260176,3.44183872431428
2551,1.8339662535262347,0.5198361378686498,2.260967042174745,3.441801368319055
2552,1.8339614000704496,0.5198341303064685,2.260969553325507,3.4417640847380384
2553,1.8339565634724184,0.5198321294058388,2.2609720941216276,3.4417268734342614
2554,1.8339517436728323,0.5198301351445106,2.2609746644070077,3.441689734270948
2555,1.833946940612606,0.5198281475003266,2.260977264026161,3.441652667111567
2556,1.833942154232848,0.5198261664511896,2.2609798928242184,3.4416156718198527
2557,1.8339373844748974,0.5198241919750914,2.260982550646912,3.4415787482597167
2558,1.8339326312802944,0.5198222240500914,2.260985237340594,3.4415418962953988
2559,1.8339278945907904,0.5198202626543215,2.2609879527521897,3.4415051157912813
2560,1.8339231743483513,0.5198183077659954,2.2609906967293005,3.4414684066121195
2561,1.8339184704951472,0.5198163593633957,2.2609934691200007,3.44143176862273
2562,1.8339137829735523,0.5198144174248762,2.2609962697730834,3.441395201688344
2563,1.8339091117261535,0.5198124819288719,2.2609990985378907,3.441358705674306
2564,1.8339044566957454,0.5198105528538866,2.2610019552643257,3.4413222804462618
2565,1.833899817825326,0.5198086301784977,2.2610048398029243,3.4412859258700523
2566,1.8338951950580973,0.519806713881356,2.261007752004796,3.4412496418117873
2567,1.8338905883374585,0.5198048039411797,2.261010691721632,3.4412134281378104
2568,1.8338859976070292,0.5198029003367726,2.261013658805726,3.4411772847147097
2569,1.8338814228106177,0.5198010030469936,2.2610166531099316,3.4411412114093016
2570,1.8338768638922365,0.5197991120507878,2.261019674487689,3.44110520808861
2571,1.8338723207961027,0.5197972273271614,2.261022722793012,3.4410692746199327
2572,1.8338677934666323,0.5197953488551986,2.261025797880506,3.441033410870782
2573,1.833863281848437,0.5197934766140501,2.2610288996053383,3.4409976167089162
2574,1.8338587858863327,0.5197916105829415,2.2610320278232456,3.4409618920023224
2575,1.833854305525328,0.5197897507411675,2.2610351823905392,3.4409262366192106
2576,1.8338498407106376,0.5197878970680907,2.2610383631640816,3.440890650428034
2577,1.8338453913876642,0.5197860495431474,2.2610415700013324,3.4408551332975024
2578,1.8338409575020065,0.519784208145839,2.261044802760283,3.440819685096519
2579,1.8338365389994706,0.5197823728557422,2.2610480612995096,3.4407843056942333
